char_index,frame,abil,expected_damage,target,expected_hurt,hurt_type,field_char_index,iteration
3,6141,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,4
3,6141,burning,1974.9171817973383,3,0.0,,3,4
3,6141,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,4
3,6141,swirl-pyro,5338.798591782363,3,0.0,,3,4
3,6142,burgeon,22668.61460845641,1,-875.8328371449068,Dendro Core,3,4
3,6142,burgeon,22668.61460845641,1,-875.8328371449068,Dendro Core,3,4
3,6142,burgeon,22668.61460845641,2,0.0,,3,4
3,6142,burgeon,22668.61460845641,2,0.0,,3,4
3,6142,burgeon,22668.61460845641,3,0.0,,3,4
3,6142,burgeon,22668.61460845641,3,0.0,,3,4
3,6156,burning,1974.9171817973383,1,-1678.6796045277376,Burning,3,4
3,6156,burning,1974.9171817973383,2,0.0,,3,4
3,6156,burning,1974.9171817973383,3,0.0,,3,4
3,6180,Windmuster Iris,567.0118932565874,1,0.0,,3,4
3,6180,Windmuster Iris,652.0636772450755,1,0.0,,3,4
3,6180,Windmuster Iris,652.0636772450755,1,0.0,,3,4
3,6180,Windmuster Iris,567.0118932565874,2,0.0,,3,4
3,6180,Windmuster Iris,652.0636772450755,2,0.0,,3,4
3,6180,Windmuster Iris,314.25058422012523,2,0.0,,3,4
3,6180,Windmuster Iris,567.0118932565874,3,0.0,,3,4
3,6180,Windmuster Iris,652.0636772450755,3,0.0,,3,4
3,6180,Windmuster Iris,652.0636772450755,3,0.0,,3,4
0,6188,Fiery Collapse,1321.8390783559123,1,0.0,,3,4
0,6188,Fiery Collapse,1321.8390783559123,2,0.0,,3,4
0,6188,Fiery Collapse,1321.8390783559123,3,0.0,,3,4
3,6189,Normal 0,1166.8216743101698,1,0.0,,3,4
0,6189,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,4
0,6189,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,4
3,6189,Normal 0,562.3291185024289,2,0.0,,3,4
0,6189,burgeon,32618.82698525604,2,0.0,,3,4
0,6189,burgeon,32618.82698525604,2,0.0,,3,4
3,6189,Normal 0,1166.8216743101698,3,0.0,,3,4
0,6189,burgeon,32618.82698525604,3,0.0,,3,4
0,6189,burgeon,32618.82698525604,3,0.0,,3,4
3,6190,swirl-pyro,5338.798591782363,1,0.0,,3,4
3,6190,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,4
3,6190,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,4
3,6190,swirl-pyro,5338.798591782363,2,0.0,,3,4
3,6190,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,4
3,6190,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,4
2,6197,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,4
2,6197,Guhua Sword: Raincutter,14129.404615331003,1,0.0,,3,4
3,6201,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,4
3,6201,burning,1974.9171817973383,3,0.0,,3,4
3,6215,Normal 1,552.973148236967,1,0.0,,3,4
3,6215,Normal 1,552.973148236967,2,0.0,,3,4
3,6215,Normal 1,552.973148236967,3,0.0,,3,4
3,6222,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,4
3,6222,burning,1974.9171817973383,3,0.0,,3,4
3,6237,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,4
3,6237,burning,1974.9171817973383,3,0.0,,3,4
3,6245,Normal 2,766.1303953227251,1,0.0,,3,4
3,6245,Normal 2,1589.7052476867482,2,0.0,,3,4
3,6245,Normal 2,766.1303953227251,3,0.0,,3,4
0,6248,Fiery Collapse,1321.8390783559123,1,0.0,,3,4
0,6248,Fiery Collapse,1321.8390783559123,2,0.0,,3,4
0,6248,Fiery Collapse,1321.8390783559123,3,0.0,,3,4
0,6249,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,4
0,6249,burgeon,32618.82698525604,2,-1260.2728607939835,Dendro Core,3,4
0,6249,burgeon,32618.82698525604,3,0.0,,3,4
1,6253,Tri-Karma Purification,7171.202486950926,1,0.0,,3,4
1,6253,Tri-Karma Purification,7171.202486950926,2,0.0,,3,4
1,6253,Tri-Karma Purification,7171.202486950926,3,0.0,,3,4
2,6257,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,4
2,6257,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,4
2,6257,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,4
1,6260,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,4
1,6260,burning,2749.855397185767,3,0.0,,3,4
1,6275,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,4
1,6275,burning,2749.855397185767,3,0.0,,3,4
3,6289,Normal 3,460.24530961253447,1,0.0,,3,4
3,6289,Normal 3,460.24530961253447,2,0.0,,3,4
3,6289,Normal 3,221.80710638778902,3,0.0,,3,4
3,6290,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,4
3,6290,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,4
1,6290,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,4
3,6290,swirl-pyro,5338.798591782363,2,0.0,,3,4
3,6290,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,4
1,6290,burning,2749.855397185767,3,0.0,,3,4
3,6290,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,4
3,6290,swirl-pyro,5338.798591782363,3,0.0,,3,4
3,6291,burgeon,22668.61460845641,1,-875.8328371449068,Dendro Core,3,4
3,6291,burgeon,22668.61460845641,2,-875.8328371449068,Dendro Core,3,4
3,6291,burgeon,22668.61460845641,3,0.0,,3,4
3,6295,Normal 3,506.214896844029,1,0.0,,3,4
3,6295,Normal 3,506.214896844029,2,0.0,,3,4
3,6295,Normal 3,506.214896844029,3,0.0,,3,4
3,6303,Normal 3,288.3580646911686,1,0.0,,3,4
3,6303,Normal 3,288.3580646911686,2,0.0,,3,4
3,6303,Normal 3,598.337217072881,3,0.0,,3,4
0,6308,Fiery Collapse,2157.360341393901,1,0.0,,3,4
0,6308,Fiery Collapse,1321.8390783559123,2,0.0,,3,4
0,6308,Fiery Collapse,1321.8390783559123,3,0.0,,3,4
2,6317,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,4
2,6317,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,4
2,6317,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,4
2,6317,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,4
2,6317,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,4
3,6332,Heartstopper Strike (Max Stacks),21705.436366516198,1,0.0,,3,4
3,6332,Heartstopper Strike (Max Stacks),21705.436366516198,2,0.0,,3,4
3,6332,Heartstopper Strike (Max Stacks),21705.436366516198,3,0.0,,3,4
0,6372,Fiery Collapse,1321.8390783559123,1,0.0,,1,5
0,6372,Fiery Collapse,1321.8390783559123,2,0.0,,1,5
0,6372,Fiery Collapse,1321.8390783559123,3,0.0,,1,5
0,6373,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,1,5
0,6373,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,1,5
0,6373,burgeon,32618.82698525604,2,0.0,,1,5
0,6373,burgeon,32618.82698525604,2,0.0,,1,5
0,6373,burgeon,32618.82698525604,3,0.0,,1,5
0,6373,burgeon,32618.82698525604,3,0.0,,1,5
1,6384,Normal 0,1786.446217718662,1,0.0,,1,5
0,6387,burning,2509.0154363338593,2,-2132.6631208837803,Burning,1,5
0,6387,burning,2509.0154363338593,3,0.0,,1,5
1,6399,burning,2749.855397185767,1,0.0,,1,5
0,6402,burning,2509.0154363338593,2,-2132.6631208837803,Burning,1,5
0,6402,burning,2509.0154363338593,3,0.0,,1,5
1,6406,Normal 1,767.5683293943345,1,0.0,,1,5
1,6414,burning,2749.855397185767,1,0.0,,1,5
1,6417,All Schemes to Know (Press),1805.9961933939458,1,0.0,,1,5
0,6417,burning,2509.0154363338593,2,-2132.6631208837803,Burning,1,5
1,6417,All Schemes to Know (Press),1805.9961933939458,2,0.0,,1,5
0,6417,burning,2509.0154363338593,3,0.0,,1,5
1,6417,All Schemes to Know (Press),1805.9961933939458,3,0.0,,1,5
1,6429,burning,2749.855397185767,1,0.0,,1,5
1,6432,burning,2749.855397185767,2,-2337.3770876079016,Burning,1,5
1,6432,burning,2749.855397185767,3,0.0,,1,5
1,6444,burning,2749.855397185767,1,0.0,,2,5
1,6447,burning,2749.855397185767,2,-2337.3770876079016,Burning,2,5
1,6447,burning,2749.855397185767,3,0.0,,2,5
2,6453,Guhua Sword: Fatal Rainscreen,33850.05293926928,1,0.0,,2,5
2,6453,Guhua Sword: Fatal Rainscreen,31777.60071849768,2,0.0,,2,5
2,6453,Guhua Sword: Fatal Rainscreen,14398.093725390532,3,0.0,,2,5
1,6457,Tri-Karma Purification,15325.863682962303,1,0.0,,2,5
1,6457,Tri-Karma Purification,15325.863682962303,2,0.0,,2,5
1,6457,Tri-Karma Purification,15325.863682962303,3,0.0,,2,5
2,6477,Guhua Sword: Fatal Rainscreen,7160.499311412684,1,0.0,,2,5
2,6477,Guhua Sword: Fatal Rainscreen,6722.101394387416,2,0.0,,2,5
2,6477,Guhua Sword: Fatal Rainscreen,6722.101394387416,3,0.0,,2,5
2,6516,bloom,6057.41017214884,1,-234.03630210575062,Dendro Core,2,5
2,6516,bloom,6057.41017214884,2,-234.03630210575062,Dendro Core,2,5
2,6516,bloom,6057.41017214884,3,0.0,,2,5
0,6581,Blazing Blessing,5152.443312066181,1,0.0,,0,5
0,6581,Blazing Blessing,3156.960285318935,2,0.0,,0,5
0,6581,Blazing Blessing,5152.443312066181,3,0.0,,0,5
0,6582,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,0,5
0,6582,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,0,5
0,6582,burgeon,32618.82698525604,2,0.0,,0,5
0,6582,burgeon,32618.82698525604,2,0.0,,0,5
0,6582,burgeon,32618.82698525604,3,0.0,,0,5
0,6582,burgeon,32618.82698525604,3,0.0,,0,5
1,6634,Tri-Karma Purification,7171.202486950926,1,0.0,,0,5
1,6634,Tri-Karma Purification,7171.202486950926,2,0.0,,0,5
1,6634,Tri-Karma Purification,7171.202486950926,3,0.0,,0,5
0,6636,Normal 0,706.6424936071402,1,0.0,,0,5
0,6636,Normal 0,706.6424936071402,2,0.0,,0,5
0,6636,Normal 0,1153.3041473912774,3,0.0,,0,5
2,6643,Guhua Sword: Raincutter,5441.355117204254,1,0.0,,0,5
2,6643,Guhua Sword: Raincutter,5441.355117204254,1,0.0,,0,5
0,6669,Normal 1,694.4261385803369,1,0.0,,0,5
0,6669,Normal 1,694.4261385803369,2,0.0,,0,5
0,6669,Normal 1,694.4261385803369,3,0.0,,0,5
0,6721,Crimson Ooyoroi,1694.3092866173051,1,0.0,,0,5
0,6721,Crimson Ooyoroi,1694.3092866173051,2,0.0,,0,5
0,6721,Crimson Ooyoroi,1694.3092866173051,3,0.0,,0,5
0,6722,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,0,5
0,6722,burgeon,34687.737478357005,2,-1340.2080389365206,Dendro Core,0,5
0,6722,burgeon,34687.737478357005,3,0.0,,0,5
0,6736,burning,2689.26142626311,1,-2285.8722123236435,Burning,0,5
0,6736,burning,2689.26142626311,2,0.0,,0,5
0,6736,burning,2689.26142626311,3,0.0,,0,5
0,6751,burning,2689.26142626311,1,-2285.8722123236435,Burning,3,5
0,6751,burning,2689.26142626311,2,0.0,,3,5
0,6751,burning,2689.26142626311,3,0.0,,3,5
0,6760,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,6760,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,6760,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
3,6761,Normal 0,1166.8216743101698,1,0.0,,3,5
3,6761,Normal 0,1166.8216743101698,2,0.0,,3,5
3,6761,Normal 0,1166.8216743101698,3,0.0,,3,5
3,6762,swirl-pyro,5338.798591782363,1,0.0,,3,5
3,6762,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,6762,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,5
3,6762,swirl-pyro,5338.798591782363,2,0.0,,3,5
3,6762,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,5
3,6762,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,5
2,6769,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
2,6769,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
2,6769,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,5
3,6798,Charge Attack,1095.354632022468,1,0.0,,3,5
3,6798,Charge Attack,1095.354632022468,2,0.0,,3,5
3,6798,Charge Attack,1095.354632022468,3,0.0,,3,5
0,6828,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,6828,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,6828,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
3,6829,Normal 0,1166.8216743101698,1,0.0,,3,5
0,6829,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,6829,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
3,6829,Normal 0,1166.8216743101698,2,0.0,,3,5
0,6829,burgeon,34687.737478357005,2,0.0,,3,5
0,6829,burgeon,34687.737478357005,2,0.0,,3,5
3,6829,Normal 0,1166.8216743101698,3,0.0,,3,5
0,6829,burgeon,34687.737478357005,3,0.0,,3,5
0,6829,burgeon,34687.737478357005,3,0.0,,3,5
1,6833,Tri-Karma Purification,15325.863682962303,1,0.0,,3,5
1,6833,Tri-Karma Purification,7171.202486950926,2,0.0,,3,5
1,6833,Tri-Karma Purification,15325.863682962303,3,0.0,,3,5
2,6837,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
2,6837,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
2,6837,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,5
2,6837,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
2,6837,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
3,6854,Normal 1,1147.4082231287416,1,0.0,,3,5
3,6854,Normal 1,1147.4082231287416,2,0.0,,3,5
3,6854,Normal 1,1147.4082231287416,3,0.0,,3,5
3,6883,Normal 2,1589.7052476867482,1,0.0,,3,5
3,6883,Normal 2,1589.7052476867482,2,0.0,,3,5
3,6883,Normal 2,1589.7052476867482,3,0.0,,3,5
0,6888,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,6888,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,6888,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
0,6889,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,6889,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,6889,burgeon,34687.737478357005,2,0.0,,3,5
0,6889,burgeon,34687.737478357005,2,0.0,,3,5
0,6889,burgeon,34687.737478357005,3,0.0,,3,5
0,6889,burgeon,34687.737478357005,3,0.0,,3,5
2,6897,Guhua Sword: Raincutter,4849.903474029879,1,0.0,,3,5
2,6897,Guhua Sword: Raincutter,2197.4398066349863,1,0.0,,3,5
3,6924,Normal 3,460.24530961253447,1,0.0,,3,5
3,6924,Normal 3,460.24530961253447,2,0.0,,3,5
3,6924,Normal 3,221.80710638778902,3,0.0,,3,5
3,6925,swirl-hydro,5686.981108637735,1,0.0,,3,5
3,6930,Normal 3,243.9613378654392,1,0.0,,3,5
3,6930,Normal 3,243.9613378654392,2,0.0,,3,5
3,6930,Normal 3,243.9613378654392,3,0.0,,3,5
3,6938,Normal 3,288.3580646911686,1,0.0,,3,5
3,6938,Normal 3,598.337217072881,2,0.0,,3,5
3,6938,Normal 3,598.337217072881,3,0.0,,3,5
0,6948,Fiery Collapse,4328.925193900928,1,0.0,,3,5
0,6948,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,6948,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
0,6949,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,6949,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,6949,burgeon,34687.737478357005,2,0.0,,3,5
0,6949,burgeon,34687.737478357005,2,0.0,,3,5
0,6949,burgeon,34687.737478357005,3,0.0,,3,5
0,6949,burgeon,34687.737478357005,3,0.0,,3,5
2,6957,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,6957,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,6957,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
3,6967,Heartstopper Strike,13163.718463726482,1,0.0,,3,5
3,6967,Heartstopper Strike,6344.021852608932,2,0.0,,3,5
3,6967,Heartstopper Strike,6344.021852608932,3,0.0,,3,5
3,6968,swirl-hydro,5686.981108637735,1,0.0,,3,5
3,6968,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,6968,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,6968,swirl-pyro,5338.798591782363,2,0.0,,3,5
3,6968,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,5
3,6968,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,5
3,6968,swirl-pyro,5338.798591782363,3,0.0,,3,5
3,7003,Normal 0,1166.8216743101698,1,0.0,,3,5
3,7003,Normal 0,562.3291185024289,2,0.0,,3,5
3,7003,Normal 0,1166.8216743101698,3,0.0,,3,5
3,7004,swirl-pyro,5338.798591782363,1,0.0,,3,5
3,7004,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,7004,swirl-pyro (aoe),14778.148316263932,2,0.0,,3,5
3,7004,swirl-pyro,5338.798591782363,2,0.0,,3,5
3,7004,swirl-pyro (aoe),14778.148316263932,3,0.0,,3,5
3,7004,swirl-pyro (aoe),14778.148316263932,3,0.0,,3,5
1,7007,Tri-Karma Purification,7171.202486950926,1,0.0,,3,5
1,7007,Tri-Karma Purification,7171.202486950926,2,0.0,,3,5
1,7007,Tri-Karma Purification,15325.863682962303,3,0.0,,3,5
0,7008,Fiery Collapse,2157.360341393901,1,0.0,,3,5
0,7008,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,7008,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
2,7017,Guhua Sword: Raincutter,14129.404615331003,1,0.0,,3,5
2,7017,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,7017,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,7017,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,7017,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
1,7024,burning,2749.855397185767,2,-2337.3770876079016,Burning,3,5
1,7024,burning,2749.855397185767,3,0.0,,3,5
3,7028,Normal 1,552.973148236967,1,0.0,,3,5
3,7028,Normal 1,552.973148236967,2,0.0,,3,5
3,7028,Normal 1,552.973148236967,3,0.0,,3,5
3,7057,Normal 2,766.1303953227251,1,0.0,,3,5
3,7057,Normal 2,1589.7052476867482,2,0.0,,3,5
3,7057,Normal 2,766.1303953227251,3,0.0,,3,5
0,7068,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,7068,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,7068,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
0,7069,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7069,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7069,burgeon,34687.737478357005,2,0.0,,3,5
0,7069,burgeon,34687.737478357005,2,0.0,,3,5
0,7069,burgeon,34687.737478357005,3,0.0,,3,5
0,7069,burgeon,34687.737478357005,3,0.0,,3,5
2,7077,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7077,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
3,7098,Normal 3,221.80710638778902,1,0.0,,3,5
3,7098,Normal 3,221.80710638778902,2,0.0,,3,5
3,7098,Normal 3,460.24530961253447,3,0.0,,3,5
3,7104,Normal 3,506.214896844029,1,0.0,,3,5
3,7104,Normal 3,506.214896844029,2,0.0,,3,5
3,7104,Normal 3,506.214896844029,3,0.0,,3,5
3,7112,Normal 3,288.3580646911686,1,0.0,,3,5
3,7112,Normal 3,288.3580646911686,2,0.0,,3,5
3,7112,Normal 3,598.337217072881,3,0.0,,3,5
0,7128,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,7128,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,7128,Fiery Collapse,2157.360341393901,3,0.0,,3,5
0,7129,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7129,burgeon,34687.737478357005,2,-1340.2080389365206,Dendro Core,3,5
0,7129,burgeon,34687.737478357005,3,0.0,,3,5
2,7137,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,7137,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7137,Guhua Sword: Raincutter,14129.404615331003,1,0.0,,3,5
0,7143,burning,2689.26142626311,2,-2285.8722123236435,Burning,3,5
0,7143,burning,2689.26142626311,3,0.0,,3,5
3,7153,Charge Attack,1095.354632022468,1,0.0,,3,5
3,7153,Charge Attack,1095.354632022468,2,0.0,,3,5
3,7153,Charge Attack,2272.8389543539806,3,0.0,,3,5
3,7154,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,7154,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,7154,swirl-pyro,5338.798591782363,2,0.0,,3,5
3,7154,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,5
3,7154,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,5
3,7154,swirl-pyro,5338.798591782363,3,0.0,,3,5
3,7164,burning,1974.9171817973383,2,-1678.6796045277376,Burning,3,5
3,7164,burning,1974.9171817973383,3,0.0,,3,5
1,7174,Tri-Karma Purification,7171.202486950926,1,0.0,,3,5
1,7174,Tri-Karma Purification,7171.202486950926,2,0.0,,3,5
1,7174,Tri-Karma Purification,7171.202486950926,3,0.0,,3,5
3,7184,Normal 0,1166.8216743101698,1,0.0,,3,5
3,7184,Normal 0,1166.8216743101698,2,0.0,,3,5
3,7184,Normal 0,562.3291185024289,3,0.0,,3,5
0,7188,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,7188,Fiery Collapse,2157.360341393901,2,0.0,,3,5
0,7188,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
2,7197,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7197,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7197,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7197,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7197,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
3,7210,Normal 1,552.973148236967,1,0.0,,3,5
3,7210,Normal 1,1147.4082231287416,2,0.0,,3,5
3,7210,Normal 1,552.973148236967,3,0.0,,3,5
3,7240,Normal 2,1589.7052476867482,1,0.0,,3,5
3,7240,Normal 2,1589.7052476867482,2,0.0,,3,5
3,7240,Normal 2,1589.7052476867482,3,0.0,,3,5
0,7248,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,7248,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,7248,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
0,7249,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7249,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7249,burgeon,34687.737478357005,2,0.0,,3,5
0,7249,burgeon,34687.737478357005,2,0.0,,3,5
0,7249,burgeon,34687.737478357005,3,0.0,,3,5
0,7249,burgeon,34687.737478357005,3,0.0,,3,5
2,7257,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,7257,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
3,7284,Normal 3,460.24530961253447,1,0.0,,3,5
3,7284,Normal 3,221.80710638778902,2,0.0,,3,5
3,7284,Normal 3,221.80710638778902,3,0.0,,3,5
3,7290,Normal 3,243.9613378654392,1,0.0,,3,5
3,7290,Normal 3,506.214896844029,2,0.0,,3,5
3,7290,Normal 3,243.9613378654392,3,0.0,,3,5
3,7298,Normal 3,288.3580646911686,1,0.0,,3,5
3,7298,Normal 3,598.337217072881,2,0.0,,3,5
3,7298,Normal 3,598.337217072881,3,0.0,,3,5
0,7308,Fiery Collapse,4328.925193900928,1,0.0,,3,5
0,7308,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,7308,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
0,7309,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7309,burgeon,34687.737478357005,2,-1340.2080389365206,Dendro Core,3,5
0,7309,burgeon,34687.737478357005,3,0.0,,3,5
2,7317,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
2,7317,Guhua Sword: Raincutter,2626.2085493930326,1,0.0,,3,5
2,7317,Guhua Sword: Raincutter,5796.22610310888,1,0.0,,3,5
0,7323,burning,2689.26142626311,2,-2285.8722123236435,Burning,3,5
0,7323,burning,2689.26142626311,3,0.0,,3,5
0,7338,burning,2689.26142626311,2,-2285.8722123236435,Burning,3,5
0,7338,burning,2689.26142626311,3,0.0,,3,5
0,7339,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7339,burgeon,34687.737478357005,1,-1340.2080389365206,Dendro Core,3,5
0,7339,burgeon,34687.737478357005,2,0.0,,3,5
0,7339,burgeon,34687.737478357005,2,0.0,,3,5
0,7339,burgeon,34687.737478357005,3,0.0,,3,5
0,7339,burgeon,34687.737478357005,3,0.0,,3,5
3,7341,Charge Attack,1095.354632022468,1,0.0,,3,5
3,7341,Charge Attack,2272.8389543539806,2,0.0,,3,5
3,7341,Charge Attack,2272.8389543539806,3,0.0,,3,5
3,7342,swirl-hydro,5686.981108637735,1,0.0,,3,5
3,7342,swirl-pyro (aoe),14778.148316263932,1,0.0,,3,5
3,7342,swirl-pyro (aoe),5338.798591782363,1,0.0,,3,5
3,7342,swirl-pyro,5338.798591782363,2,0.0,,3,5
3,7342,swirl-pyro (aoe),5338.798591782363,2,0.0,,3,5
3,7342,swirl-pyro (aoe),5338.798591782363,3,0.0,,3,5
3,7342,swirl-pyro,5338.798591782363,3,0.0,,3,5
1,7343,Tri-Karma Purification,15325.863682962303,1,0.0,,3,5
1,7343,Tri-Karma Purification,7171.202486950926,2,0.0,,3,5
1,7343,Tri-Karma Purification,15325.863682962303,3,0.0,,3,5
1,7362,burning,2749.855397185767,1,-2337.3770876079016,Burning,3,5
1,7362,burning,2749.855397185767,2,0.0,,3,5
1,7362,burning,2749.855397185767,3,0.0,,3,5
0,7371,Fiery Collapse,1321.8390783559123,1,0.0,,3,5
0,7371,Fiery Collapse,1321.8390783559123,2,0.0,,3,5
0,7371,Fiery Collapse,1321.8390783559123,3,0.0,,3,5
3,7372,Normal 0,1166.8216743101698,1,0.0,,3,5
0,7372,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,5
0,7372,burgeon,32618.82698525604,1,-1260.2728607939835,Dendro Core,3,5
3,7372,Normal 0,562.3291185024289,2,0.0,,3,5
0,7372,burgeon,32618.82698525604,2,0.0,,3,5
0,7372,burgeon,32618.82698525604,2,0.0,,3,5
3,7372,Normal 0,1166.8216743101698,3,0.0,,3,5
0,7372,burgeon,32618.82698525604,3,0.0,,3,5
